date,trades,net_pnl,cumulative_pnl,capital
2009-07-16,2,-849.9215791917416,-68604.83943558723,31395.16056441273
2009-07-17,2,-871.2997081492013,-69476.13914373644,30523.860856263527
2009-07-21,4,-1676.7214636992417,-71152.86060743568,28847.139392564284
2009-07-22,3,-1201.2382339514588,-72354.09884138714,27645.901158612825
2009-07-23,3,-1126.4051477872215,-73480.50398917437,26519.496010825605
2009-07-24,3,-1130.0356739500555,-74610.53966312442,25389.460336875552
2009-07-27,2,1918.495775673079,-72692.04388745135,27307.956112548633
2009-07-28,2,-750.3571135170911,-73442.40100096844,26557.598999031543
2009-07-29,2,-701.5854177935278,-74143.98641876197,25856.013581238014
2009-07-30,4,-1370.7273285477916,-75514.71374730975,24485.286252690225
2009-07-31,2,-636.8136665564577,-76151.5274138662,23848.472586133765
2009-08-03,1,-316.1097321969114,-76467.63714606312,23532.362853936855
2009-08-05,2,-658.4507303395428,-77126.08787640266,22873.912123597314
2009-08-06,2,975.1983428284066,-76150.88953357426,23849.110466425722
2009-08-07,1,-297.66136345720446,-76448.55089703145,23551.449102968516
2009-08-11,2,-601.0680154501047,-77049.61891248156,22950.381087518414
2009-08-12,1,-288.44792408908876,-77338.06683657065,22661.933163429323
2009-08-13,3,-903.751086398868,-78241.81792296952,21758.18207703046
2009-08-14,2,-572.5323898107815,-78814.3503127803,21185.649687219677
2009-08-17,7,-1915.3096975626434,-80729.66001034294,19270.339989657034
2009-08-18,4,-1017.0270607175995,-81746.68707106054,18253.31292893943
2009-08-19,2,328.27422181739917,-81418.41284924315,18581.58715075683
2009-08-20,5,-115.09256587739549,-81533.50541512054,18466.494584879438
2009-08-21,2,-513.7331605001575,-82047.2385756207,17952.76142437928
2009-08-24,5,933.336000095762,-81113.90257552493,18886.09742447504
2009-08-25,8,-1940.1371405847292,-83054.03971610966,16945.960283890312
2009-08-26,1,2399.866523211893,-80654.17319289777,19345.826807102203
2009-08-27,4,866.1838635604555,-79787.98932933732,20212.010670662658
2009-08-28,4,-1126.9853572241386,-80914.97468656146,19085.025313438517
2009-08-31,4,-1044.4734606495488,-81959.448147211,18040.55185278897
2009-09-01,4,-981.3699053841538,-82940.81805259516,17059.181947404813
2009-09-02,6,-110.50896961838183,-83051.32702221355,16948.672977786428
2009-09-03,1,-214.9822088417705,-83266.30923105532,16733.690768944656
2009-09-04,1,-213.5248136496297,-83479.83404470494,16520.165955295026
2009-09-07,1,-237.87552662822162,-83717.70957133317,16282.290428666804
2009-09-08,2,519.5476728708004,-83198.16189846236,16801.838101537604
2009-09-09,2,2086.1422501502034,-81112.01964831215,18887.980351687806
2009-09-10,3,-785.7903241767722,-81897.80997248893,18102.19002751103
2009-09-11,1,-262.5068686749178,-82160.31684116385,17839.683158836113
2009-09-14,1,-246.0733246257837,-82406.39016578963,17593.60983421033
2009-09-15,5,-1185.9890811678958,-83592.37924695753,16407.620753042433
2009-09-16,5,-1072.2455810295833,-84664.6248279871,15335.37517201285
2009-09-17,4,-814.5316426910393,-85479.15647067815,14520.843529321812
2009-09-18,4,-445.20667615099046,-85924.36314682914,14075.636853170821
2009-09-21,2,-364.4635531207279,-86288.82669994987,13711.173300050094
2009-09-23,1,-180.7768257032189,-86469.60352565309,13530.396474346875
2009-09-24,7,-1207.0452024746905,-87676.64872812778,12323.351271872187
2009-09-25,1,-165.01564125495943,-87841.66436938274,12158.335630617228
2009-09-28,2,-315.1066934300634,-88156.7710628128,11843.228937187165
2009-09-29,4,-609.7037113380638,-88766.47477415086,11233.525225849102
2009-09-30,2,-325.7752609108036,-89092.25003506166,10907.749964938297
2009-10-01,2,-301.46077425340457,-89393.71080931506,10606.289190684893
2009-10-02,5,-702.3277902993374,-90096.0385996144,9903.961400385555
2009-10-05,2,-269.1776257144651,-90365.21622532887,9634.78377467109
2009-10-06,2,-257.667278171045,-90622.88350349992,9377.116496500046
2009-10-07,4,-491.7299352493908,-91114.61343874931,8885.386561250656
2009-10-08,4,-230.01888242778608,-91344.6323211771,8655.36767882287
2009-10-12,3,393.33492999441285,-90951.29739118268,9048.702608817284
2009-10-13,3,-352.2732971532079,-91303.5706883359,8696.429311664077
2009-10-14,4,793.1519655730265,-90510.41872276287,9489.581277237103
2009-10-15,7,-670.3900800597621,-91180.80880282263,8819.19119717734
2009-10-16,2,-240.556939372002,-91421.36574219464,8578.634257805339
2009-10-19,1,-116.08158183021328,-91537.44732402485,8462.552675975126
2009-10-20,1,-118.80950270312891,-91656.25682672797,8343.743173271998
2009-10-21,1,-122.31593742289928,-91778.57276415087,8221.427235849098
2009-10-22,3,-333.11328356431034,-92111.68604771518,7888.313952284788
2009-10-26,2,-219.9185256771695,-92331.60457339235,7668.395426607619
2009-10-27,3,-315.1215997475707,-92646.72617313992,7353.273826860049
2009-10-28,3,-310.9189897958446,-92957.64516293576,7042.354837064204
2009-11-02,7,-654.2601862462941,-93611.90534918205,6388.0946508179095
2009-11-03,3,-253.3259139634776,-93865.23126314553,6134.768736854431
2009-11-04,1,-79.45766827640645,-93944.68893142193,6055.311068578025
2009-11-06,1,-81.22450846721134,-94025.91343988915,5974.0865601108135
2009-11-09,1,151.04241523456076,-93874.87102465458,6125.128975345374
2009-11-10,2,109.35283358999342,-93765.51819106459,6234.481808935367
2009-11-11,2,-166.59063896050543,-93932.1088300251,6067.891169974861
2009-11-16,3,17.934881962201928,-93914.1739480629,6085.826051937063
2009-11-17,3,-245.2248696954401,-94159.39881775834,5840.601182241623
2009-11-18,2,102.93553279001974,-94056.46328496831,5943.536715031642
2009-11-23,6,1156.7782701786448,-92899.68501478966,7100.314985210288
2009-11-24,4,-376.3977213109117,-93276.08273610058,6723.917263899376
2009-11-25,6,-513.6681132354082,-93789.750849336,6210.249150663967
2009-11-26,2,-163.87564846924772,-93953.62649780523,6046.373502194719
2009-11-27,3,317.77040300703356,-93635.8560947982,6364.143905201752
2009-11-30,1,-88.96998307190806,-93724.82607787011,6275.173922129844
2009-12-01,6,88.44482032829742,-93636.38125754181,6363.618742458141
2009-12-02,3,-250.1893206551007,-93886.57057819692,6113.429421803041
2009-12-03,2,-171.4431532391297,-94058.01373143605,5941.986268563911
2009-12-04,1,-77.11277963994894,-94135.126511076,5864.873488923962
2009-12-07,2,-149.8706542282835,-94284.99716530429,5715.002834695679
2009-12-08,3,-235.85041743424568,-94520.84758273854,5479.152417261433
2009-12-09,3,-216.17513800660782,-94737.02272074515,5262.977279254825
2009-12-10,1,-35.89624493160228,-94772.91896567676,5227.081034323222
2009-12-11,2,-137.2381312227334,-94910.1570968995,5089.842903100489
2009-12-14,2,-122.17641479549224,-95032.33351169499,4967.666488304997
2009-12-15,3,618.0136888680039,-94414.31982282699,5585.680177173001
2009-12-16,3,-217.87086041272696,-94632.19068323972,5367.809316760273
2009-12-18,3,-191.02102721356283,-94823.21171045328,5176.788289546709
2009-12-21,1,-65.90955376262346,-94889.12126421591,5110.878735784086
2009-12-22,4,96.5624002783826,-94792.55886393752,5207.441136062468
2009-12-23,1,-62.4369073985679,-94854.9957713361,5145.0042286639
2009-12-28,4,-249.08029432275322,-95104.07606565884,4895.923934341147
2009-12-30,1,-60.98052148680302,-95165.05658714565,4834.943412854344
2010-01-04,4,-28.44849775373362,-95193.50508489939,4806.494915100611
2010-01-07,5,-268.3049219350686,-95461.81000683445,4538.189993165542
2010-01-08,1,-64.42128466190857,-95526.23129149635,4473.768708503633
2010-01-11,1,-65.00435253846868,-95591.23564403482,4408.764355965164
2010-01-12,2,315.44153180798406,-95275.79411222684,4724.205887773148
2010-01-13,3,-185.50011050605895,-95461.2942227329,4538.705777267089
2010-01-14,4,-231.2928892020571,-95692.58711193496,4307.412888065031
2010-01-18,2,-116.65653827468284,-95809.24365020964,4190.756349790348
2010-01-19,2,-105.43835037333423,-95914.68200058298,4085.3179994170146
2010-01-20,6,-305.8394316295133,-96220.5214322125,3779.4785677875016
2010-01-21,4,-178.37612320786482,-96398.89755542036,3601.1024445796365
2010-01-22,3,-142.67572146806202,-96541.57327688843,3458.4267231115746
2010-01-25,5,-218.16372446084023,-96759.73700134928,3240.262998650734
2010-01-26,5,-208.34496992521048,-96968.08197127449,3031.9180287255235
2010-01-27,2,-81.70974129016393,-97049.79171256465,2950.2082874353596
2010-01-28,1,-42.827506740667154,-97092.61921930531,2907.3807806946925
2010-01-29,4,41.40733038834546,-97051.21188891697,2948.7881110830385
2010-02-01,3,-116.57346100215497,-97167.78534991913,2832.214650080884
2010-02-03,1,87.11878049271668,-97080.66656942641,2919.3334305736007
2010-02-04,1,-38.0269317024152,-97118.69350112883,2881.3064988711853
2010-02-05,7,-270.0381945474349,-97388.73169567627,2611.268304323751
2010-02-08,5,-154.12086292421012,-97542.85255860048,2457.147441399541
2010-02-09,6,-192.9941862336654,-97735.84674483415,2264.153255165875
2010-02-10,6,-7.1907729176929145,-97743.03751775184,2256.9624822481824
2010-02-11,4,-122.20582292135825,-97865.2433406732,2134.7566593268243
2010-02-12,5,783.4153159396674,-97081.82802473354,2918.1719752664917
2010-02-15,1,133.7813111948953,-96948.04671353864,3051.953286461387
2010-02-16,4,-161.37199089753855,-97109.41870443618,2890.5812955638485
2010-02-17,5,-5.751064039550577,-97115.16976847572,2884.8302315242986
2010-02-18,4,-34.434351541451,-97149.60412001717,2850.3958799828474
2010-02-19,3,-116.45665328863625,-97266.06077330581,2733.939226694211
2010-02-22,1,-39.31644211648865,-97305.3772154223,2694.622784577722
2010-02-23,2,-73.65076739930845,-97379.0279828216,2620.972017178414
2010-02-24,1,453.31212370585274,-96925.71585911575,3074.2841408842664
2010-02-25,2,-87.0601775394193,-97012.77603665517,2987.223963344847
2010-02-26,5,28.51394823537472,-96984.2620884198,3015.737911580222
2010-03-02,6,-238.49213101900878,-97222.75421943881,2777.245780561213
2010-03-03,2,136.26552024597981,-97086.48869919282,2913.511300807193
2010-03-04,5,-194.85974004499138,-97281.34843923782,2718.6515607622014
2010-03-05,12,-223.8192000611428,-97505.16763929896,2494.832360701059
2010-03-08,10,-310.5221425668727,-97815.68978186583,2184.310218134186
2010-03-09,8,-209.31816546801926,-98025.00794733386,1974.992052666167
2010-03-10,2,-50.691761179504674,-98075.69970851336,1924.3002914866622
2010-03-11,7,-158.45845521150414,-98234.15816372486,1765.841836275158
2010-03-12,4,-91.54536528633164,-98325.7035290112,1674.2964709888265
2010-03-15,6,68.21568390612444,-98257.48784510508,1742.512154894951
2010-03-16,5,-12.6419801574649,-98270.12982526254,1729.8701747374864
2010-03-17,9,-160.0418407369555,-98430.1716659995,1569.8283340005307
2010-03-18,6,-111.97381015475375,-98542.14547615426,1457.854523845777
2010-03-19,5,-89.3687456177572,-98631.51422177201,1368.4857782280199
2010-03-22,1,-14.671728359651993,-98646.18595013166,1353.8140498683679
2010-03-23,1,-17.740543928416137,-98663.92649406008,1336.0735059399517
2010-03-24,5,-43.71318524854287,-98707.63967930863,1292.3603206914086
2010-03-25,2,45.466644171571964,-98662.17303513706,1337.8269648629805
2010-03-26,7,-18.500089112942554,-98680.67312425001,1319.326875750038
2010-03-29,3,-45.92718603727745,-98726.6003102873,1273.3996897127604
2010-03-30,3,-48.6655398195205,-98775.2658501068,1224.7341498932399
2010-03-31,5,-67.66216411063667,-98842.92801421744,1157.0719857826034
2010-04-06,15,297.85810358090964,-98545.06991063654,1454.9300893635134
2010-04-07,6,-35.616538799579814,-98580.68644943612,1419.3135505639334
2010-04-08,9,-108.91352945567915,-98689.5999788918,1310.4000211082541
2010-04-09,6,43.630979772063235,-98645.96899911974,1354.0310008803178
2010-04-12,9,-116.09822297366847,-98762.0672220934,1237.9327779066493
2010-04-13,6,-91.97552256038486,-98854.0427446538,1145.9572553462647
2010-04-14,7,-6.316768305122292,-98860.35951295892,1139.6404870411425
2010-04-15,6,-69.22225275190357,-98929.58176571083,1070.418234289239
2010-04-16,8,-15.250221254988766,-98944.83198696582,1055.1680130342504
2010-04-19,8,-62.0193822343045,-99006.85136920011,993.1486307999459
2010-04-20,1,12.272418617164382,-98994.57895058295,1005.4210494171102
2010-04-21,2,41.40216832311091,-98953.17678225983,1046.8232177402213
2010-04-22,6,-78.03211195457907,-99031.20889421442,968.7911057856422
2010-04-23,4,-50.52748986793606,-99081.73638408235,918.2636159177061
2010-04-26,8,123.25723541025033,-98958.47914867211,1041.5208513279565
2010-04-27,8,63.98683775396619,-98894.49231091814,1105.507689081923
2010-04-28,10,-75.20162899392847,-98969.69393991207,1030.3060600879946
2010-04-29,5,-67.50440003107639,-99037.19833994315,962.8016600569182
2010-05-03,8,-70.96767473418434,-99108.16601467734,891.8339853227337
2010-05-04,1,-9.926024847905826,-99118.09203952525,881.9079604748279
2010-05-05,8,-90.83200226429355,-99208.92404178953,791.0759582105343
2010-05-06,15,-147.30098013163115,-99356.22502192117,643.7749780789029
2010-05-07,15,-117.16883761219316,-99473.39385953336,526.6061404667098
2010-05-10,16,107.35204853398676,-99366.04181099938,633.9581890006967
2010-05-11,7,-38.95872563993336,-99405.00053663932,594.9994633607635
2010-05-14,6,-45.900951449511474,-99450.90148808883,549.098511911252
2010-05-17,3,-3.789474070802015,-99454.69096215963,545.3090378404501
2010-05-18,1,-7.683359246885924,-99462.37432140652,537.6256785935641
2010-05-19,4,-26.58831055774138,-99488.96263196426,511.0373680358228
2010-05-21,1,-6.231546631103091,-99495.19417859535,504.8058214047197
2010-05-24,1,42.9377579126222,-99452.25642068274,547.743579317342
2010-05-25,9,-60.222575928473226,-99512.47899661121,487.5210033888687
2010-05-26,4,-23.74980111563965,-99536.22879772686,463.77120227322905
2010-05-27,1,-6.343049339317196,-99542.57184706618,457.42815293391186
2010-05-31,1,-5.859225154958715,-99548.43107222114,451.56892777895314
2010-06-01,1,-5.560491252950078,-99553.99156347409,446.00843652600304
2010-06-03,8,-29.6299087348544,-99583.62147220895,416.37852779114866
2010-06-04,2,-11.676982970187016,-99595.29845517913,404.70154482096166
2010-06-07,4,-18.17698368281021,-99613.47543886195,386.52456113815145
2010-06-08,5,-25.394687942975136,-99638.87012680492,361.1298731951763
2010-06-09,4,-19.507993991835562,-99658.37812079675,341.62187920334077
2010-06-11,3,9.905653516502436,-99648.47246728025,351.5275327198432
2010-06-14,4,29.235353585086163,-99619.23711369517,380.76288630492934
2010-06-15,2,-10.51400585021102,-99629.75111954538,370.24888045471835
2010-06-16,7,-20.269330914046062,-99650.02045045943,349.97954954067234
2010-06-17,8,-37.816383571534196,-99687.83683403097,312.16316596913816
2010-06-18,3,-13.1593975738396,-99700.9962316048,299.0037683952986
2010-06-21,9,-32.84819866078064,-99733.84443026558,266.155569734518
2010-06-22,5,-18.210637456786277,-99752.05506772237,247.94493227773174
2010-06-23,3,-10.02042273723382,-99762.0754904596,237.92450954049792
2010-06-24,2,-5.957612858627499,-99768.03310331823,231.96689668187042
2010-06-28,6,17.030712989835237,-99751.0023903284,248.99760967170567
2010-06-29,4,14.691057029375974,-99736.31133329903,263.6886667010817
2010-06-30,11,-37.13564825255257,-99773.44698155159,226.55301844852906
2010-07-01,9,-2.5330513970423603,-99775.98003294863,224.0199670514867
2010-07-02,7,-20.652270851449583,-99796.63230380008,203.36769620003713
2010-07-07,3,-7.9642333884218885,-99804.59653718851,195.40346281161524
2010-07-08,8,4.682853865249523,-99799.91368332326,200.08631667686475
2010-07-09,1,-2.858195179560976,-99802.77187850283,197.2281214973038
2010-07-12,3,3.1151409972930306,-99799.65673750553,200.34326249459681
2010-07-13,2,-5.709463426010105,-99805.36620093154,194.6337990685867
2010-07-14,10,-25.897920759825414,-99831.26412169138,168.73587830876127
2010-07-15,3,-6.972149077576898,-99838.23627076895,161.76372923118436
2010-07-16,4,-9.002209211195927,-99847.23847998014,152.7615200199884
2010-07-19,5,-10.36797874052906,-99857.60645872066,142.39354127945933
2010-07-20,3,-5.873464130743393,-99863.4799228514,136.52007714871593
2010-07-21,11,8.24698433926368,-99855.23293851214,144.7670614879796
2010-07-22,4,-6.067214401206475,-99861.30015291335,138.6998470867731
2010-07-23,4,-7.556214934825018,-99868.85636784817,131.14363215194808
2010-07-26,5,-0.9633877079936504,-99869.81975555616,130.18024444395442
2010-07-27,4,-0.20913018023752916,-99870.0288857364,129.9711142637169
2010-07-28,2,-3.6622645961030535,-99873.69115033251,126.30884966761386
2010-07-29,3,-4.909577666335351,-99878.60072799884,121.3992720012785
2010-07-30,3,-4.640466771171077,-99883.24119477002,116.75880523010744
2010-08-02,4,14.748668116519669,-99868.4925266535,131.5074733466271
2010-08-03,8,-10.724235900769305,-99879.21676255426,120.78323744585781
2010-08-04,1,-1.406686722614035,-99880.62344927689,119.37655072324377
2010-08-05,2,0.2792315197799986,-99880.34421775711,119.65578224302376
2010-08-06,3,3.7198717118732536,-99876.62434604524,123.37565395489702
2010-08-09,8,-10.847802596870517,-99887.4721486421,112.5278513580265
2010-08-10,1,-1.5669139671518655,-99889.03906260926,110.96093739087463
2010-08-11,12,38.41804118254712,-99850.6210214267,149.37897857342176
2010-08-12,15,-28.09323740529463,-99878.714258832,121.28574116812709
2010-08-13,4,-4.1726259790049305,-99882.886884811,117.11311518912215
2010-08-16,6,-8.915579660645317,-99891.80246447165,108.19753552847683
2010-08-17,6,-1.7043493577637896,-99893.50681382942,106.49318617071305
2010-08-18,5,-7.154376608890985,-99900.6611904383,99.33880956182206
2010-08-19,4,-5.283297449845504,-99905.94448788815,94.05551211197655
2010-08-20,5,-6.4258837815559975,-99912.3703716697,87.62962833042056
2010-08-23,5,-5.78907233413217,-99918.15944400383,81.84055599628839
2010-08-24,7,-3.304396448239366,-99921.46384045207,78.53615954804901
2010-08-25,7,-7.43811259589374,-99928.90195304796,71.09804695215529
2010-08-26,13,-8.942492852596162,-99937.84444590056,62.15555409955912
2010-08-27,1,-0.8524143375298683,-99938.69686023808,61.303139762029254
2010-08-30,2,-1.6687143503523578,-99940.36557458843,59.6344254116769
2010-08-31,8,-5.505474846055956,-99945.87104943449,54.12895056562095
2010-09-01,3,2.726451669587167,-99943.1445977649,56.85540223520812
2010-09-02,11,-6.911333341246875,-99950.05593110615,49.944068893961244
2010-09-03,10,-6.554903776766174,-99956.61083488291,43.38916511719507
2010-09-06,3,-1.7508004609560581,-99958.36163534387,41.638364656239006
2010-09-07,8,-1.26753194821434,-99959.62916729208,40.37083270802467
2010-09-08,9,6.477623727464892,-99953.15154356461,46.84845643548956
2010-09-09,5,0.9399283015188719,-99952.21161526309,47.78838473700843
2010-09-10,4,1.4001721367188238,-99950.81144312637,49.18855687372725
2010-09-13,10,-6.247263218200834,-99957.05870634457,42.941293655526415
2010-09-14,6,-3.3640718595840244,-99960.42277820416,39.577221795942386
2010-09-15,4,-0.6827625528943284,-99961.10554075705,38.894459243048054
2010-09-16,6,-3.045839462521374,-99964.15138021957,35.848619780526676
2010-09-17,9,1.0862655567780548,-99963.0651146628,36.93488533730472
2010-09-20,3,-1.328190010413127,-99964.39330467321,35.60669532689159
2010-09-21,7,-1.427554992600092,-99965.82085966581,34.1791403342915
2010-09-22,3,-1.1039384523040292,-99966.92479811811,33.075201881987475
2010-09-23,2,-0.8727648203193119,-99967.79756293843,32.202437061668164
2010-09-27,10,-2.1620347147741783,-99969.9595976532,30.040402346893977
2010-09-28,9,-3.3548501067454386,-99973.31444775994,26.68555224014854
2010-09-29,9,-2.8681176584015096,-99976.18256541835,23.81743458174703
2010-09-30,4,-0.3486506666739766,-99976.53121608502,23.468783915073054
2010-10-01,1,-0.3242539922055751,-99976.85547007722,23.14452992286748
2010-10-04,4,-1.219019988287148,-99978.07449006551,21.925509934580333
2010-10-05,9,-2.594150547094397,-99980.66864061261,19.331359387485932
2010-10-06,7,-0.4269369521119012,-99981.09557756472,18.90442243537403
2010-10-07,5,-1.2303496551968096,-99982.3259272199,17.674072780177223
2010-10-08,4,2.3708399583563065,-99979.95508726155,20.044912738533533
2010-10-11,4,1.889600315337053,-99978.06548694622,21.934513053870585
2010-10-12,4,-0.7961870457988962,-99978.86167399201,21.138326008071687
2010-10-13,6,1.273673048824107,-99977.58800094319,22.41199905689579
2010-10-14,7,-1.7548188549176125,-99979.3428197981,20.657180201978182
2010-10-15,6,-0.5998569335627473,-99979.94267673166,20.057323268415434
2010-10-18,2,-0.5428614034175676,-99980.48553813508,19.514461864997866
2010-10-19,10,-1.6350766011343656,-99982.12061473621,17.8793852638635
2010-10-20,6,-0.11254342759042313,-99982.2331581638,17.766841836273073
2010-10-21,7,-0.4142871780953884,-99982.64744534189,17.352554658177684
2010-10-22,6,-1.4148972701734046,-99984.06234261207,15.937657388004283
2010-10-25,4,-0.8864139023802102,-99984.94875651445,15.05124348562407
2010-10-27,6,-1.211748664951796,-99986.1605051794,13.839494820672275
2010-10-28,7,-0.3685981564558033,-99986.52910333585,13.470896664216472
2010-10-29,4,0.48774057214237,-99986.0413627637,13.958637236358841
2010-11-01,3,1.3857689809606648,-99984.65559378274,15.344406217319506
2010-11-02,1,-0.22553451139053504,-99984.88112829413,15.11887170592897
2010-11-03,5,1.4891804490169047,-99983.39194784511,16.608052154945877
2010-11-04,6,1.249176511547327,-99982.14277133357,17.857228666493203
2010-11-08,4,-0.30714576123577786,-99982.44991709481,17.550082905257423
2010-11-09,1,-0.20498764134539008,-99982.65490473616,17.345095263912032
2010-11-10,3,-0.12205641697506278,-99982.77696115314,17.22303884693697
2010-11-11,1,-0.23920788246817334,-99983.0161690356,16.983830964468797
2010-11-12,3,-0.6959661322063667,-99983.7121351678,16.28786483226243
2010-11-15,2,-0.44876646065452575,-99984.16090162846,15.839098371607902
2010-11-16,1,-0.20754568038773552,-99984.36844730885,15.631552691220167
2010-11-17,4,-0.4632879365341703,-99984.83173524539,15.168264754685998
2010-11-18,2,-0.3955245330357528,-99985.22725977842,14.772740221650245
2010-11-22,8,-1.4018992550278893,-99986.62915903344,13.370840966622357
2010-11-23,6,-0.5050259450763007,-99987.13418497852,12.865815021546055
2010-11-24,9,-1.3315259542747269,-99988.4657109328,11.53428906727133
2010-11-26,1,-0.14472783250767704,-99988.6104387653,11.389561234763653
2010-11-29,4,0.017199154824421192,-99988.59323961048,11.406760389588074
2010-11-30,6,-0.8446049930010058,-99989.43784460348,10.562155396587066
2010-12-01,7,-0.1305371288236964,-99989.5683817323,10.43161826776337
2010-12-02,10,-0.809772170941489,-99990.37815390324,9.621846096821882
2010-12-03,4,-0.3437381677659188,-99990.721892071,9.278107929055963
2010-12-06,6,-0.4171264580074463,-99991.13901852901,8.860981471048518
2010-12-07,6,-0.6458329301465743,-99991.78485145916,8.215148540901943
2010-12-08,5,-0.5302906784259904,-99992.31514213758,7.684857862475952
2010-12-09,6,0.6418825729044729,-99991.67325956468,8.326740435380426
2010-12-10,4,-0.40610536514507084,-99992.07936492981,7.920635070235356
2010-12-13,6,0.22389753752759134,-99991.85546739229,8.144532607762946
2010-12-14,4,0.30106718080367895,-99991.55440021149,8.445599788566625
2010-12-15,3,0.012755469836113587,-99991.54164474165,8.458355258402738
2010-12-16,7,0.026813926958329626,-99991.51483081469,8.485169185361068
2010-12-17,6,-0.18314750056062562,-99991.69797831525,8.302021684800442
2010-12-20,7,-0.13307256466309803,-99991.83105087992,8.168949120137345
2010-12-21,7,-0.6714567019162865,-99992.50250758184,7.497492418221058
2010-12-22,6,-0.40768038335240975,-99992.9101879652,7.089812034868648
2010-12-30,2,-0.14516395156298723,-99993.05535191676,6.944648083305661
2011-01-03,6,0.5791191381228289,-99992.47623277863,7.52376722142849
2011-01-04,11,0.0580248435306665,-99992.4182079351,7.5817920649591555
2011-01-07,13,-0.6902229660627194,-99993.10843090116,6.8915690988964355
2011-01-10,6,-0.45574387511430314,-99993.56417477627,6.435825223782133
2011-01-11,6,1.0538459043508988,-99992.51032887193,7.489671128133032
2011-01-12,4,0.09173074040732832,-99992.41859813152,7.581401868540359
2011-01-13,7,-0.15456105618218763,-99992.57315918771,7.426840812358171
2011-01-14,6,-0.0031933338183626897,-99992.57635252153,7.423647478539809
2011-01-17,3,0.44576851879782114,-99992.13058400273,7.86941599733763
2011-01-18,3,-0.26318470401003996,-99992.39376870674,7.60623129332759
2011-01-19,7,-0.6058577470654584,-99992.9996264538,7.000373546262131
2011-01-20,8,-0.6865638172708481,-99993.68619027108,6.313809728991283
2011-01-21,4,0.11066835825778146,-99993.57552191282,6.424478087249065
2011-01-24,1,-0.09239124638834936,-99993.66791315921,6.3320868408607165
2011-01-25,5,-0.4286760301008808,-99994.09658918931,5.903410810759836
2011-01-26,5,-0.39958307781434554,-99994.49617226713,5.50382773294549
2011-01-27,6,-0.43966417024745286,-99994.93583643738,5.064163562698037
2011-01-28,3,-0.20256141897112456,-99995.13839785635,4.861602143726913
2011-01-31,9,-0.33476604560308776,-99995.47316390196,4.526836098123825
2011-02-01,5,-0.2955536736076131,-99995.76871757557,4.231282424516211
2011-02-02,13,0.0804155172184878,-99995.68830205835,4.311697941734699
2011-02-03,7,-0.3899143866100838,-99996.07821644496,3.9217835551246147
2011-02-04,6,-0.23517802890239783,-99996.31339447387,3.686605526222217
2011-02-07,1,-0.05307640916850786,-99996.36647088303,3.633529117053709
2011-02-08,3,-0.12200410075792129,-99996.4884749838,3.511525016295788
2011-02-09,3,-0.144852964121704,-99996.63332794791,3.366672052174084
2011-02-10,2,-0.09144779533881814,-99996.72477574325,3.275224256835266
2011-02-11,2,-0.08522014752607901,-99996.80999589077,3.190004109309187
2011-02-14,4,-0.02401814857310209,-99996.83401403934,3.165985960736085
2011-02-15,4,-0.015712836735569224,-99996.84972687608,3.1502731240005155
2011-02-16,3,-0.1193870778528798,-99996.96911395394,3.0308860461476357
2011-02-17,3,-0.0380677632386733,-99997.00718171717,2.9928182829089622
2011-02-18,6,-0.2301159562380035,-99997.2372976734,2.7627023266709587
2011-02-21,3,-0.021149576847880526,-99997.25844725025,2.7415527498230783
2011-02-22,4,-0.13406308332475986,-99997.39251033358,2.6074896664983185
2011-02-23,8,0.01656468348020637,-99997.3759456501,2.6240543499785245
2011-02-24,5,-0.16646698730013743,-99997.5424126374,2.457587362678387
2011-02-25,4,-0.13662996909009328,-99997.67904260648,2.320957393588294
2011-02-28,6,-0.18329418031000283,-99997.8623367868,2.137663213278292
2011-03-01,4,-0.11184294968257566,-99997.97417973648,2.025820263595716
2011-03-02,9,-0.21751663657184267,-99998.19169637306,1.8083036270238733
2011-03-03,6,0.06267151069042136,-99998.12902486237,1.8709751377142947
2011-03-04,1,-0.027620505408818365,-99998.15664536778,1.8433546323054764
2011-03-07,6,-0.01161459982281985,-99998.1682599676,1.8317400324826565
2011-03-08,7,-0.1676933516248316,-99998.33595331923,1.664046680857825
2011-03-09,2,-0.04302756281896209,-99998.37898088204,1.621019118038863
2011-03-10,5,-0.10613513336090863,-99998.4851160154,1.514883984677954
2011-03-11,6,-0.11961791181966187,-99998.60473392723,1.395266072858292
2011-03-14,11,-0.13502280247397433,-99998.7397567297,1.2602432703843176
2011-03-15,15,-0.23390141254085636,-99998.97365814225,1.0263418578434613
2011-03-16,15,-0.19253228887226287,-99999.16619043112,0.8338095689711986
2011-03-17,8,-0.03916059771239216,-99999.20535102882,0.7946489712588065
2011-03-18,8,-0.08567435753287653,-99999.29102538635,0.7089746137259301
2011-03-21,4,-0.03943769363042403,-99999.33046307998,0.6695369200955059
2011-03-22,2,-0.01832777983509025,-99999.34879085982,0.6512091402604158
2011-03-23,2,-0.017113658116079906,-99999.36590451794,0.6340954821443359
2011-03-24,1,-0.00931993528848438,-99999.37522445322,0.6247755468558515
2011-03-25,4,-0.0006454921830771551,-99999.3758699454,0.6241300546727743
2011-03-28,2,0.03781443049311577,-99999.3380555149,0.66194448516589
2011-03-30,4,0.033152571628394245,-99999.30490294327,0.6950970567942842
2011-03-31,2,-0.017872498082852302,-99999.32277544135,0.677224558711432
